Title,Authors,Venue,Year,URL
Binary Classifier Evaluation on Unlabeled Segments using Inverse Distance Weighting with Distance Learning.,"Xu Chen, Katerina Marazopoulou, Wesley Lee, Christine Agarwal, Jason Sukumaran, Aude Hofleitner",KDD,2023,https://doi.org/10.1145/3580305.3599781
Graph-Based Model-Agnostic Data Subsampling for Recommendation Systems.,"Xiaohui Chen, Jiankai Sun, Taiqing Wang, Ruocheng Guo, Li-Ping Liu 0001, Aonan Zhang",KDD,2023,https://doi.org/10.1145/3580305.3599834
Controllable Multi-Objective Re-ranking with Policy Hypernetworks.,"Sirui Chen, Yuan Wang, Zijing Wen, Zhiyu Li, Changshuo Zhang, Xiao Zhang 0034, Quan Lin, Cheng Zhu, Jun Xu 0001",KDD,2023,https://doi.org/10.1145/3580305.3599796
On Hierarchical Disentanglement of Interactive Behaviors for Multimodal Spatiotemporal Data with Incompleteness.,"Jiayi Chen, Aidong Zhang",KDD,2023,https://doi.org/10.1145/3580305.3599448
Open-Set Semi-Supervised Text Classification with Latent Outlier Softening.,"Junfan Chen, Richong Zhang, Junchi Chen, Chunming Hu, Yongyi Mao",KDD,2023,https://doi.org/10.1145/3580305.3599456
"Web-Scale Academic Name Disambiguation: The WhoIsWho Benchmark, Leaderboard, and Toolkit.","Bo Chen 0026, Jing Zhang 0001, Fanjin Zhang, Tianyi Han, Yuqing Cheng, Xiaoyan Li, Yuxiao Dong, Jie Tang 0001",KDD,2023,https://doi.org/10.1145/3580305.3599930
"Foundations and Applications in Large-scale AI Models: Pre-training, Fine-tuning, and Prompt-based Learning.","Derek Zhiyuan Cheng, Dhaval Patel 0002, Linsey Pang, Sameep Mehta, Kexin Xie, Ed H. Chi, Wei Liu 0007, Nitesh V. Chawla, James Bailey 0001",KDD,2023,https://doi.org/10.1145/3580305.3599209
Evolve Path Tracer: Early Detection of Malicious Addresses in Cryptocurrency.,"Ling Cheng 0002, Feida Zhu 0001, Yong Wang 0021, Ruicheng Liang, Huiwen Liu",KDD,2023,https://doi.org/10.1145/3580305.3599817
Shilling Black-box Review-based Recommender Systems through Fake Review Generation.,"Hung-Yun Chiang, Yi-Syuan Chen, Yun-Zhu Song, Hong-Han Shuai, Jason S. Chang",KDD,2023,https://doi.org/10.1145/3580305.3599502
Classification of Edge-dependent Labels of Nodes in Hypergraphs.,"Minyoung Choe, Sunwoo Kim, Jaemin Yoo, Kijung Shin",KDD,2023,https://doi.org/10.1145/3580305.3599274
CT4Rec: Simple yet Effective Consistency Training for Sequential Recommendation.,"Chong Liu, Xiaoyang Liu, Rongqin Zheng, Lixin Zhang, Xiaobo Liang, Juntao Li, Lijun Wu 0003, Min Zhang 0005, Leyu Lin",KDD,2023,https://doi.org/10.1145/3580305.3599798
Representation Learning on Hyper-Relational and Numeric Knowledge Graphs with Transformers.,"Chanyoung Chung, Jaejun Lee, Joyce Jiyoung Whang",KDD,2023,https://doi.org/10.1145/3580305.3599490
Reducing Exposure to Harmful Content via Graph Rewiring.,"Corinna Coupette, Stefan Neumann 0003, Aristides Gionis",KDD,2023,https://doi.org/10.1145/3580305.3599489
3rd Workshop on Online and Adaptive Recommender Systems (OARS).,"Xiquan Cui, Vachik S. Dave, Yi Su, Khalifeh Al Jadda, Srijan Kumar, Julian J. McAuley, Tao Ye 0001, Stephen D. Guo, Chip Huyen",KDD,2023,https://doi.org/10.1145/3580305.3599219
MGNN: Graph Neural Networks Inspired by Distance Geometry Problem.,"Guanyu Cui, Zhewei Wei",KDD,2023,https://doi.org/10.1145/3580305.3599431
Below the Surface: Summarizing Event Sequences with Generalized Sequential Patterns.,"Joscha Cüppers, Jilles Vreeken",KDD,2023,https://doi.org/10.1145/3580305.3599264
Deep Encoders with Auxiliary Parameters for Extreme Classification.,"Kunal Dahiya, Sachin Yadav 0002, Sushant Sondhi, Deepak Saini, Sonu Mehta, Jian Jiao 0007, Sumeet Agarwal, Purushottam Kar, Manik Varma",KDD,2023,https://doi.org/10.1145/3580305.3599301
A Unified Framework of Graph Information Bottleneck for Robustness and Membership Privacy.,"Enyan Dai, Limeng Cui, Zhengyang Wang, Xianfeng Tang, Yinghan Wang, Monica Xiao Cheng, Bing Yin, Suhang Wang",KDD,2023,https://doi.org/10.1145/3580305.3599248
Contrastive Learning for User Sequence Representation in Personalized Product Search.,"Shitong Dai, Jiongnan Liu, Zhicheng Dou, Haonan Wang, Lin Liu, Bo Long, Ji-Rong Wen",KDD,2023,https://doi.org/10.1145/3580305.3599287
Conditional Neural ODE Processes for Individual Disease Progression Forecasting: A Case Study on COVID-19.,"Ting Dang, Jing Han 0010, Tong Xia, Erika Bondareva, Chloë Siegele-Brown, Jagmohan Chauhan, Andreas Grammenos, Dimitris Spathis, Pietro Cicuta, Cecilia Mascolo",KDD,2023,https://doi.org/10.1145/3580305.3599792
Generalized Matrix Local Low Rank Representation by Random Projection and Submatrix Propagation.,"Pengtao Dang, Haiqi Zhu, Tingbo Guo, Changlin Wan, Tong Zhao 0002, Paul Salama, Yijie Wang, Sha Cao, Chi Zhang 0021",KDD,2023,https://doi.org/10.1145/3580305.3599361
TWIN: Personalized Clinical Trial Digital Twin Generation.,"Trisha Das, Zifeng Wang 0008, Jimeng Sun 0001",KDD,2023,https://doi.org/10.1145/3580305.3599534
Modelling Delayed Redemption with Importance Sampling and Pre-Redemption Engagement.,"Samik Datta, Anshuman Mourya, Anirban Majumder, Vineet Chaoji",KDD,2023,https://doi.org/10.1145/3580305.3599867
Accelerating Dynamic Network Embedding with Billions of Parameter Updates to Milliseconds.,"Haoran Deng, Yang Yang 0009, Jiahe Li 0008, Haoyang Cai, Shiliang Pu, Weihao Jiang",KDD,2023,https://doi.org/10.1145/3580305.3599250
Variance Reduction Using In-Experiment Data: Efficient and Targeted Online Measurement for Sparse and Delayed Outcomes.,"Alex Deng, Michelle Du, Anna Matlin, Qing Zhang",KDD,2023,https://doi.org/10.1145/3580305.3599928
MetricPrompt: Prompting Model as a Relevance Metric for Few-shot Text Classification.,"Hongyuan Dong, Weinan Zhang 0003, Wanxiang Che",KDD,2023,https://doi.org/10.1145/3580305.3599430
Investigating Trojan Attacks on Pre-trained Language Model-powered Database Middleware.,"Peiran Dong, Song Guo 0001, Junxiao Wang",KDD,2023,https://doi.org/10.1145/3580305.3599395
Fairness in Graph Machine Learning: Recent Advances and Future Prospectives.,"Yushun Dong, Oyku Deniz Kose, Yanning Shen, Jundong Li",KDD,2023,https://doi.org/10.1145/3580305.3599555
Towards Next-Generation Intelligent Assistants Leveraging LLM Techniques.,"Xin Luna Dong, Seungwhan Moon, Yifan Ethan Xu, Kshitiz Malik, Zhou Yu 0005",KDD,2023,https://doi.org/10.1145/3580305.3599572
From Human Days to Machine Seconds: Automatically Answering and Generating Machine Learning Final Exams.,"Iddo Drori, Sarah J. Zhang, Reece Shuttleworth, Sarah Zhang, Keith Tyser, Zad Chin, Pedro Lantigua, Saisamrit Surbehera, Gregory Hunter, Derek Austin, Leonard Tang, Yann Hicke, Sage Simhon, Sathwik Karnik, Darnell Granberry, Madeleine Udell",KDD,2023,https://doi.org/10.1145/3580305.3599827
Localised Adaptive Spatial-Temporal Graph Neural Network.,"Wenying Duan, Xiaoxi He, Zimu Zhou, Lothar Thiele, Hong Rao",KDD,2023,https://doi.org/10.1145/3580305.3599418
Time-to-Event Modeling with Hypernetwork based Hawkes Process.,"Manisha Dubey, P. K. Srijith, Maunendra Sankar Desarkar",KDD,2023,https://doi.org/10.1145/3580305.3599912
TSMixer: Lightweight MLP-Mixer Model for Multivariate Time Series Forecasting.,"Vijay Ekambaram, Arindam Jati, Nam Nguyen, Phanwadee Sinthong, Jayant Kalagnanam",KDD,2023,https://doi.org/10.1145/3580305.3599533
Discovering Novel Biological Traits From Images Using Phylogeny-Guided Neural Networks.,"Mohannad Elhamod, Mridul Khurana, Harish Babu Manogaran, Josef C. Uyeda, Meghan A. Balk, Wasila M. Dahdul, Yasin Bakis, Henry L. Bart Jr., Paula M. Mabee, Hilmar Lapp, James P. Balhoff, Caleb Charpentier, David Carlyn, Wei-Lun Chao, Charles V. Stewart, Daniel I. Rubenstein, Tanya Y. Berger-Wolf, Anuj Karpatne",KDD,2023,https://doi.org/10.1145/3580305.3599808
Demystifying Fraudulent Transactions and Illicit Nodes in the Bitcoin Network for Financial Forensics.,"Youssef Elmougy, Ling Liu 0001",KDD,2023,https://doi.org/10.1145/3580305.3599803
Trustworthy Recommender Systems: Foundations and Frontiers.,"Wenqi Fan, Xiangyu Zhao 0001, Lin Wang 0040, Xiao Chen 0016, Jingtong Gao, Qidong Liu 0002, Shijie Wang 0002",KDD,2023,https://doi.org/10.1145/3580305.3599575
RecruitPro: A Pretrained Language Model with Skill-Aware Prompt Learning for Intelligent Recruitment.,"Chuyu Fang, Chuan Qin 0002, Qi Zhang 0053, Kaichun Yao, Jingshuai Zhang, Hengshu Zhu, Fuzhen Zhuang, Hui Xiong 0001",KDD,2023,https://doi.org/10.1145/3580305.3599894
Learning Multi-Agent Intention-Aware Communication for Optimal Multi-Order Execution in Finance.,"Yuchen Fang, Zhenggang Tang, Kan Ren, Weiqing Liu, Li Zhao 0007, Jiang Bian 0002, Dongsheng Li 0002, Weinan Zhang 0001, Yong Yu 0001, Tie-Yan Liu",KDD,2023,https://doi.org/10.1145/3580305.3599856
"A Lightweight, Efficient and Explainable-by-Design Convolutional Neural Network for Internet Traffic Classification.","Kevin Fauvel, Fuxing Chen, Dario Rossi 0001",KDD,2023,https://doi.org/10.1145/3580305.3599762
FedMultimodal: A Benchmark for Multimodal Federated Learning.,"Tiantian Feng, Digbalay Bose, Tuo Zhang, Rajat Hebbar, Anil Ramakrishna, Rahul Gupta 0001, Mi Zhang 0002, Salman Avestimehr, Shrikanth Narayanan",KDD,2023,https://doi.org/10.1145/3580305.3599825
Influence Maximization with Fairness at Scale.,"Yuting Feng, Ankitkumar Patel, Bogdan Cautis, Hossein Vahabi",KDD,2023,https://doi.org/10.1145/3580305.3599847
ILRoute: A Graph-based Imitation Learning Method to Unveil Riders&apos; Routing Strategies in Food Delivery Service.,"Tao Feng, Huan Yan, Huandong Wang, Wenzhen Huang, Yuyang Han, Hongsen Liao, Jinghua Hao, Yong Li 0008",KDD,2023,https://doi.org/10.1145/3580305.3599844
Dependence and Model Selection in LLP: The Problem of Variants.,"Gabriel Franco, Mark Crovella, Giovanni Comarela",KDD,2023,https://doi.org/10.1145/3580305.3599307
Delving into Global Dialogue Structures: Structure Planning Augmented Response Selection for Multi-turn Conversations.,"Tingchen Fu, Xueliang Zhao, Rui Yan 0001",KDD,2023,https://doi.org/10.1145/3580305.3599304
Multiplex Heterogeneous Graph Neural Network with Behavior Pattern Modeling.,"Chaofan Fu, Guanjie Zheng, Chao Huang 0001, Yanwei Yu, Junyu Dong",KDD,2023,https://doi.org/10.1145/3580305.3599441
Binary Embedding-based Retrieval at Tencent.,"Yukang Gan, Yixiao Ge, Chang Zhou, Shupeng Su, Zhouchuan Xu, Xuyuan Xu, Quanchao Hui, Xiang Chen, Yexin Wang, Ying Shan",KDD,2023,https://doi.org/10.1145/3580305.3599782
AI Explainability 360 Toolkit for Time-Series and Industrial Use Cases.,"Giridhar Ganapavarapu, Sumanta Mukherjee, Natalia Martinez Gil, Kanthi K. Sarpatwar, Amaresh Rajasekharan, Amit Dhurandhar, Vijay Arya, Roman Vaculín",KDD,2023,https://doi.org/10.1145/3580305.3599182
Pre-training Antibody Language Models for Antigen-Specific Computational Antibody Design.,"Kaiyuan Gao, Lijun Wu 0003, Jinhua Zhu 0001, Tianbo Peng, Yingce Xia, Liang He 0010, Shufang Xie 0003, Tao Qin 0001, Haiguang Liu, Kun He 0001, Tie-Yan Liu",KDD,2023,https://doi.org/10.1145/3580305.3599468
Distributed Optimization for Big Data Analytics: Beyond Minimization.,"Hongchang Gao, Xinwen Zhang",KDD,2023,https://doi.org/10.1145/3580305.3599554
Pyramid Graph Neural Network: A Graph Sampling and Filtering Approach for Multi-scale Disentangled Representations.,"Haoyu Geng, Chao Chen 0016, Yixuan He, Gang Zeng, Zhaobing Han, Hua Chai, Junchi Yan",KDD,2023,https://doi.org/10.1145/3580305.3599478
GAL-VNE: Solving the VNE Problem with Global Reinforcement Learning and Local One-Shot Neural Prediction.,"Haoyu Geng, Runzhong Wang, Fei Wu 0001, Junchi Yan",KDD,2023,https://doi.org/10.1145/3580305.3599358
Addressing Bias and Fairness in Machine Learning: A Practical Guide and Hands-on Tutorial.,"Rayid Ghani, Kit T. Rodolfa, Pedro Saleiro, Sérgio M. Jesus",KDD,2023,https://doi.org/10.1145/3580305.3599180
Privacy in Advertising: Analytics and Modeling.,"Badih Ghazi, Ravi Kumar 0001, Pasin Manurangsi",KDD,2023,https://doi.org/10.1145/3580305.3599570
The Second Workshop on Applied Machine Learning Management.,"Dmitri Goldenberg, Chana Ross, Shir Meir Lador, Lin Lee Cheong, Panpan Xu, Elena Sokolova, Amit Mandelbaum, Irina Vasilinetc, Ankit Jain, Amit Weil Modlinger, Saloni Potdar",KDD,2023,https://doi.org/10.1145/3580305.3599206
Evaluating Recommendation Systems Using the Power of Embeddings.,"Jonathan Gomes-Selman, Robert Friel, Bogdan Gheorghe, Derek Austin, Atindriyo Sanyal",EvalRS@KDD,2023,https://ceur-ws.org/Vol-3450/short1.pdf
Causal Discovery from Temporal Data.,"Chang Gong 0001, Di Yao 0001, Chuzhe Zhang, Wenbin Li 0012, Jingping Bi, Lun Du, Jin Wang 0007",KDD,2023,https://doi.org/10.1145/3580305.3599552
Sparse Binary Transformers for Multivariate Time Series Modeling.,"Matt Gorbett, Hossein Shirazi, Indrakshi Ray",KDD,2023,https://doi.org/10.1145/3580305.3599508
3D-Polishing for Triangular Mesh Compression of Point Cloud Data.,"Jiaqi Gu 0005, Guosheng Yin",KDD,2023,https://doi.org/10.1145/3580305.3599239
ESSA: Explanation Iterative Supervision via Saliency-guided Data Augmentation.,"Siyi Gu, Yifei Zhang 0006, Yuyang Gao, Xiaofeng Yang 0005, Liang Zhao 0002",KDD,2023,https://doi.org/10.1145/3580305.3599336
Yggdrasil Decision Forests: A Fast and Extensible Decision Forests Library.,"Mathieu Guillame-Bert, Sebastian Bruch, Richard Stotz, Jan Pfeifer",KDD,2023,https://doi.org/10.1145/3580305.3599933
A Data-centric Framework to Endow Graph Neural Networks with Out-Of-Distribution Detection Ability.,"Yuxin Guo, Cheng Yang 0002, Yuluo Chen, Jixi Liu, Chuan Shi 0001, Junping Du 0001",KDD,2023,https://doi.org/10.1145/3580305.3599244
CampER: An Effective Framework for Privacy-Aware Deep Entity Resolution.,"Yuxiang Guo, Lu Chen 0001, Zhengjie Zhou, Baihua Zheng, Ziquan Fang, Zhikun Zhang 0001, Yuren Mao, Yunjun Gao",KDD,2023,https://doi.org/10.1145/3580305.3599266
On Manipulating Signals of User-Item Graph: A Jacobi Polynomial-based Graph Collaborative Filtering.,"Jiayan Guo, Lun Du, Xu Chen 0022, Xiaojun Ma, Qiang Fu 0015, Shi Han, Dongmei Zhang 0001, Yan Zhang",KDD,2023,https://doi.org/10.1145/3580305.3599450
SketchPolymer: Estimate Per-item Tail Quantile Using One Sketch.,"Jiarui Guo, Yisen Hong, Yuhan Wu 0001, Yunfei Liu, Tong Yang 0003, Bin Cui 0001",KDD,2023,https://doi.org/10.1145/3580305.3599505
CounterNet: End-to-End Training of Prediction Aware Counterfactual Explanations.,"Hangzhi Guo, Thanh Hong Nguyen, Amulya Yadav",KDD,2023,https://doi.org/10.1145/3580305.3599290
Clenshaw Graph Neural Networks.,"Yuhe Guo, Zhewei Wei",KDD,2023,https://doi.org/10.1145/3580305.3599275
Towards Equitable Assignment: Data-Driven Delivery Zone Partition at Last-mile Logistics.,"Baoshen Guo, Shuai Wang 0008, Haotian Wang 0008, Yunhuai Liu, Fanshuo Kong, Desheng Zhang, Tian He 0001",KDD,2023,https://doi.org/10.1145/3580305.3599915
Practical Design of Performant Recommender Systems using Large-scale Linear Programming-based Global Inference.,"Aman Gupta, S. Sathiya Keerthi, Ayan Acharya, Miao Cheng, Borja Ocejo Elizondo, Rohan Ramanath, Rahul Mazumder, Kinjal Basu 0001, J. Kenneth Tay, Rupesh Gupta",KDD,2023,https://doi.org/10.1145/3580305.3599183
Frigate: Frugal Spatio-temporal Forecasting on Road Networks.,"Mridul Gupta, Hariprasad Kodamana, Sayan Ranu",KDD,2023,https://doi.org/10.1145/3580305.3599357
"An Interpretable, Flexible, and Interactive Probabilistic Framework for Melody Generation.","Stephen Hahn 0003, Rico Zhu, Simon Mak, Cynthia Rudin, Yue Jiang",KDD,2023,https://doi.org/10.1145/3580305.3599772
Efficient Continuous Space Policy Optimization for High-frequency Trading.,"Li Han 0001, Nan Ding, Guoxuan Wang, Dawei Cheng, Yuqi Liang",KDD,2023,https://doi.org/10.1145/3580305.3599813
iETA: A Robust and Scalable Incremental Learning Framework for Time-of-Arrival Estimation.,"Jindong Han, Hao Liu 0026, Shui Liu, Xi Chen 0009, Naiqiang Tan, Hua Chai, Hui Xiong 0001",KDD,2023,https://doi.org/10.1145/3580305.3599842
Detecting Interference in Online Controlled Experiments with Increasing Allocation.,"Kevin Han, Shuangning Li, Jialiang Mao, Han Wu",KDD,2023,https://doi.org/10.1145/3580305.3599308
Select and Trade: Towards Unified Pair Trading with Hierarchical Reinforcement Learning.,"Weiguang Han, Boyi Zhang, Qianqian Xie, Min Peng 0002, Yanzhao Lai, Jimin Huang",KDD,2023,https://doi.org/10.1145/3580305.3599951
Mitigating Action Hysteresis in Traffic Signal Control with Traffic Predictive Reinforcement Learning.,"Xiao Han 0004, Xiangyu Zhao 0001, Liang Zhang, Wanyu Wang",KDD,2023,https://doi.org/10.1145/3580305.3599528
GAT-MF: Graph Attention Mean Field for Very Large Scale Multi-Agent Reinforcement Learning.,"Qianyue Hao, Wenzhen Huang, Tao Feng, Jian Yuan, Yong Li 0008",KDD,2023,https://doi.org/10.1145/3580305.3599359
Identifying Complicated Contagion Scenarios from Cascade Data.,"Galen Harrison, Amro Alabsi Aljundi, Jiangzhuo Chen, S. S. Ravi, Anil Kumar S. Vullikanti, Madhav V. Marathe, Abhijin Adiga",KDD,2023,https://doi.org/10.1145/3580305.3599841
Partial-label Learning with Mixed Closed-set and Open-set Out-of-candidate Examples.,"Shuo He 0001, Lei Feng 0006, Guowu Yang",KDD,2023,https://doi.org/10.1145/3580305.3599460
CLUR: Uncertainty Estimation for Few-Shot Text Classification with Contrastive Learning.,"Jianfeng He, Xuchao Zhang, Shuo Lei, Abdulaziz Alhamadani, Fanglan Chen, Bei Xiao, Chang-Tien Lu",KDD,2023,https://doi.org/10.1145/3580305.3599276
Planning to Fairly Allocate: Probabilistic Fairness in the Restless Bandit Setting.,"Christine Herlihy, Aviva Prins, Aravind Srinivasan, John P. Dickerson",KDD,2023,https://doi.org/10.1145/3580305.3599467
Unbiased Locally Private Estimator for Polynomials of Laplacian Variables.,"Quentin Hillebrand, Vorapong Suppakitpaisarn, Tetsuo Shibuya",KDD,2023,https://doi.org/10.1145/3580305.3599537
International Workshop on Federated Learning for Distributed Data Mining.,"Junyuan Hong, Zhuangdi Zhu, Lingjuan Lyu, Yang Zhou 0001, Vishnu Naresh Boddeti, Jiayu Zhou",KDD,2023,https://doi.org/10.1145/3580305.3599198
BOSS: A Bilateral Occupational-Suitability-Aware Recommender System for Online Recruitment.,"Xiao Hu, Yuan Cheng, Zhi Zheng 0008, Yue Wang, Xinxin Chi, Hengshu Zhu",KDD,2023,https://doi.org/10.1145/3580305.3599783
Expert Knowledge-Aware Image Difference Graph Representation Learning for Difference-Aware Medical Visual Question Answering.,"Xinyue Hu, Lin Gu 0003, Qiyuan An, Mengliang Zhang, Liangchen Liu, Kazuma Kobayashi, Tatsuya Harada, Ronald M. Summers, Yingying Zhu 0003",KDD,2023,https://doi.org/10.1145/3580305.3599819
Graph Learning in Physical-informed Mesh-reduced Space for Real-world Dynamic Systems.,"Yeping Hu, Bo Lei, Victor M. Castillo",KDD,2023,https://doi.org/10.1145/3580305.3599835
ST-iFGSM: Enhancing Robustness of Human Mobility Signature Identification Model via Spatial-Temporal Iterative FGSM.,"Mingzhi Hu, Xin Zhang 0098, Yanhua Li, Xun Zhou, Jun Luo 0007",KDD,2023,https://doi.org/10.1145/3580305.3599513
Leveraging Relational Graph Neural Network for Transductive Model Ensemble.,"Zhengyu Hu, Jieyu Zhang, Haonan Wang, Siwei Liu 0001, Shangsong Liang",KDD,2023,https://doi.org/10.1145/3580305.3599414
SAMD: An Industrial Framework for Heterogeneous Multi-Scenario Recommendation.,"Zhaoxin Huan, Ang Li, Xiaolu Zhang, Xu Min, Jieyu Yang, Yong He 0009, Jun Zhou 0011",KDD,2023,https://doi.org/10.1145/3580305.3599955
One for All: Unified Workload Prediction for Dynamic Multi-tenant Edge Cloud Platforms.,"Shaoyuan Huang, Zheng Wang 0001, Heng Zhang, Xiaofei Wang 0001, Cheng Zhang 0007, Wenyu Wang",KDD,2023,https://doi.org/10.1145/3580305.3599453
Learning Discrete Document Representations in Web Search.,"Rong Huang, Danfeng Zhang, Weixue Lu, Han Li, Meng Wang, Daiting Shi, Jun Fan, Zhicong Cheng, Simiu Gu, Dawei Yin",KDD,2023,https://doi.org/10.1145/3580305.3599854
Large-scale Urban Cellular Traffic Generation via Knowledge-Enhanced GANs with Multi-Periodic Patterns.,"Shuodi Hui, Huandong Wang, Tong Li 0013, Xinghao Yang, Xing Wang, Junlan Feng, Lin Zhu, Chao Deng, Pan Hui 0001, Depeng Jin, Yong Li 0008",KDD,2023,https://doi.org/10.1145/3580305.3599853
The Information Pathways Hypothesis: Transformers are Dynamic Self-Ensembles.,"Md. Shamim Hussain, Mohammed J. Zaki, Dharmashankar Subramanian",KDD,2023,https://doi.org/10.1145/3580305.3599520
Sequential Learning Algorithms for Contextual Model-Free Influence Maximization.,"Alexandra Iacob, Bogdan Cautis, Silviu Maniu",KDD,2023,https://doi.org/10.1145/3580305.3599498
COMET: Learning Cardinality Constrained Mixture of Experts with Trees and Local Search.,"Shibal Ibrahim, Wenyu Chen 0003, Hussein Hazimeh 0001, Natalia Ponomareva 0001, Zhe Zhao 0001, Rahul Mazumder",KDD,2023,https://doi.org/10.1145/3580305.3599278
Generative Perturbation Analysis for Probabilistic Black-Box Anomaly Attribution.,"Tsuyoshi Idé, Naoki Abe",KDD,2023,https://doi.org/10.1145/3580305.3599365
Parameter-free Spikelet: Discovering Different Length and Warped Time Series Motifs using an Adaptive Time Series Representation.,"Makoto Imamura, Takaaki Nakamura",KDD,2023,https://doi.org/10.1145/3580305.3599310
Similarity Preserving Adversarial Graph Contrastive Learning.,"Yeonjun In, Kanghoon Yoon, Chanyoung Park 0001",KDD,2023,https://doi.org/10.1145/3580305.3599503
SentiGOLD: A Large Bangla Gold Standard Multi-Domain Sentiment Analysis Dataset and Its Evaluation.,"Md. Ekramul Islam, Labib Chowdhury, Faisal Ahamed Khan, Shazzad Hossain, Md. Sourave Hossain, Mohammad Mamun Or Rashid, Nabeel Mohammed, Mohammad Ruhul Amin",KDD,2023,https://doi.org/10.1145/3580305.3599904
Fast and Accurate Dual-Way Streaming PARAFAC2 for Irregular Tensors - Algorithm and Application.,"Jun-Gi Jang, Jeongyoung Lee, Yong-chan Park, U Kang",KDD,2023,https://doi.org/10.1145/3580305.3599342
Hierarchical Proxy Modeling for Improved HPO in Time Series Forecasting.,"Arindam Jati, Vijay Ekambaram, Shaonli Pal, Brian Quanz, Wesley M. Gifford, Pavithra Harsha, Stuart Siegel, Sumanta Mukherjee, Chandra Narayanaswami",KDD,2023,https://doi.org/10.1145/3580305.3599378
Off-Policy Learning-to-Bid with AuctionGym.,"Olivier Jeunen, Sean Murphy, Ben Allison",KDD,2023,https://doi.org/10.1145/3580305.3599877
Precursor-of-Anomaly Detection for Irregular Time Series.,"Sheo Yon Jhin, Jaehoon Lee 0002, Noseong Park",KDD,2023,https://doi.org/10.1145/3580305.3599469
Community-based Dynamic Graph Learning for Popularity Prediction.,"Shuo Ji, Xiaodong Lu, Mingzhe Liu 0002, Leilei Sun, Chuanren Liu, Bowen Du 0001, Hui Xiong 0001",KDD,2023,https://doi.org/10.1145/3580305.3599281
GetPt: Graph-enhanced General Table Pre-training with Alternate Attention Network.,"Ran Jia, Haoming Guo, Xiaoyuan Jin, Chao Yan, Lun Du, Xiaojun Ma, Tamara Stankovic, Marko Lozajic, Goran Zoranovic, Igor Ilic, Shi Han, Dongmei Zhang 0001",KDD,2023,https://doi.org/10.1145/3580305.3599366
Semantic Dissimilarity Guided Locality Preserving Projections for Partial Label Dimensionality Reduction.,"Yuheng Jia, Jiahao Jiang, Yongheng Wang",KDD,2023,https://doi.org/10.1145/3580305.3599496
Complementary Classifier Induced Partial Label Learning.,"Yuheng Jia, Chongjie Si, Min-Ling Zhang",KDD,2023,https://doi.org/10.1145/3580305.3599282
Enhancing Node-Level Adversarial Defenses by Lipschitz Regularization of Graph Neural Networks.,"Yaning Jia, Dongmian Zou, Hongfei Wang, Hai Jin 0001",KDD,2023,https://doi.org/10.1145/3580305.3599335
Adaptive Graph Contrastive Learning for Recommendation.,"Yangqin Jiang, Chao Huang 0001, Lianghao Huang",KDD,2023,https://doi.org/10.1145/3580305.3599768
Anomaly Detection with Score Distribution Discrimination.,"Minqi Jiang, Songqiao Han, Hailiang Huang",KDD,2023,https://doi.org/10.1145/3580305.3599258
AdSEE: Investigating the Impact of Image Style Editing on Advertisement Attractiveness.,"Liyao Jiang, Chenglin Li, Haolan Chen, Xiaodong Gao, Xinwang Zhong, Yang Qiu, Shani Ye, Di Niu",KDD,2023,https://doi.org/10.1145/3580305.3599770
FairCod: A Fairness-aware Concurrent Dispatch System for Large-scale Instant Delivery Services.,"Lin Jiang 0007, Shuai Wang 0008, Baoshen Guo, Hai Wang, Desheng Zhang, Guang Wang 0001",KDD,2023,https://doi.org/10.1145/3580305.3599824
FedSkill: Privacy Preserved Interpretable Skill Learning via Imitation.,"Yushan Jiang, Wenchao Yu, Dongjin Song, Lu Wang 0008, Wei Cheng 0002, Haifeng Chen",KDD,2023,https://doi.org/10.1145/3580305.3599349
PGLBox: Multi-GPU Graph Learning Framework for Web-Scale Recommendation.,"Xuewu Jiao, Weibin Li, Xinxuan Wu, Wei Hu, Miao Li, Jiang Bian 0003, Siming Dai, Xinsheng Luo, Mingqing Hu, Zhengjie Huang, Danlei Feng, Junchao Yang, Shikun Feng, Haoyi Xiong, Dianhai Yu, Shuanglong Li, Jingzhou He, Yanjun Ma, Lin Liu",KDD,2023,https://doi.org/10.1145/3580305.3599885
Transferable Graph Structure Learning for Graph-based Traffic Forecasting Across Cities.,"Yilun Jin, Kai Chen 0005, Qiang Yang 0001",KDD,2023,https://doi.org/10.1145/3580305.3599529
Predicting Information Pathways Across Online Communities.,"Yiqiao Jin, Yeon-Chang Lee, Kartik Sharma, Meng Ye 0002, Karan Sikka, Ajay Divakaran, Srijan Kumar",KDD,2023,https://doi.org/10.1145/3580305.3599470
Heterformer: Transformer-based Deep Node Representation Learning on Heterogeneous Text-Rich Networks.,"Bowen Jin, Yu Zhang 0044, Qi Zhu 0008, Jiawei Han 0001",KDD,2023,https://doi.org/10.1145/3580305.3599376
Multimodal Indoor Localisation in Parkinson&apos;s Disease for Detecting Medication Use: Observational Pilot Study in a Free-Living Setting.,"Ferdian Jovan, Catherine Morgan, Ryan McConville, Emma L. Tonkin, Ian Craddock, Alan L. Whone",KDD,2023,https://doi.org/10.1145/3580305.3599872
When Rigidity Hurts: Soft Consistency Regularization for Probabilistic Hierarchical Time Series Forecasting.,"Harshavardhan Kamarthi, Lingkai Kong, Alexander Rodríguez, Chao Zhang 0014, B. Aditya Prakash",KDD,2023,https://doi.org/10.1145/3580305.3599547
