Title,Authors,Venue,Year,URL
Lessons Learned while Running ML Models in Harsh Environments.,Pedro Bizarro,KDD,2024,https://doi.org/10.1145/3637528.3672499
LiGNN: Graph Neural Networks at LinkedIn.,"Fedor Borisyuk, Shihai He, Yunbo Ouyang, Morteza Ramezani, Peng Du, Xiaochen Hou, Chengming Jiang, Nitin Pasumarthy, Priya Bannur, Birjodh Tiwana, Ping Liu 0002, Siddharth Dangi, Daqi Sun, Zhoutao Pei, Xiao Shi, Sirou Zhu, Qianqi Shen, Kuang-Hsuan Lee, David Stein 0002, Baolei Li, Haichao Wei, Amol Ghoting, Souvik Ghosh",KDD,2024,https://doi.org/10.1145/3637528.3671566
LiRank: Industrial Large Scale Ranking Models at LinkedIn.,"Fedor Borisyuk, Mingzhou Zhou, Qingquan Song, Siyu Zhu, Birjodh Tiwana, Ganesh Parameswaran, Siddharth Dangi, Lars Hertel, Qiang Charles Xiao, Xiaochen Hou, Yunbo Ouyang, Aman Gupta, Sheallika Singh, Dan Liu, Hailing Cheng, Lei Le, Jonathan Hung, S. Sathiya Keerthi, Ruoyan Wang, Fengyu Zhang, Mohit Kothari, Chen Zhu, Daqi Sun, Yun Dai, Xun Luan, Sirou Zhu, Zhiwei Wang, Neil Daftary, Qianqi Shen, Chengming Jiang, Haichao Wei, Maneesh Varshney, Amol Ghoting, Souvik Ghosh",KDD,2024,https://doi.org/10.1145/3637528.3671561
Making Temporal Betweenness Computation Faster and Restless.,"Filippo Brunelli, Pierluigi Crescenzi, Laurent Viennot",KDD,2024,https://doi.org/10.1145/3637528.3671825
Popularity-Aware Alignment and Contrast for Mitigating Popularity Bias.,"Miaomiao Cai, Lei Chen 0051, Yifan Wang 0017, Haoyue Bai 0002, Peijie Sun, Le Wu, Min Zhang 0006, Meng Wang 0001",KDD,2024,https://doi.org/10.1145/3637528.3671824
FoRAG: Factuality-optimized Retrieval Augmented Generation for Web-enhanced Long-form Question Answering.,"Tianchi Cai, Zhiwen Tan, Xierui Song, Tao Sun, Jiyan Jiang, Yunqi Xu, Yinger Zhang, Jinjie Gu",KDD,2024,https://doi.org/10.1145/3637528.3672065
Where Have You Been? A Study of Privacy Risk for Point-of-Interest Recommendation.,"Kunlin Cai, Jinghuai Zhang, Zhiqing Hong, William Shand, Guang Wang 0001, Desheng Zhang, Jianfeng Chi, Yuan Tian 0001",KDD,2024,https://doi.org/10.1145/3637528.3671758
CompanyKG: A Large-Scale Heterogeneous Graph for Company Similarity Quantification.,"Lele Cao, Vilhelm von Ehrenheim, Mark Granroth-Wilding, Richard Anselmo Stahl, Andrew McCornack, Armin Catovic, Dhiana Deva Cavalcanti Rocha",KDD,2024,https://doi.org/10.1145/3637528.3671515
DiffusionE: Reasoning on Knowledge Graphs via Diffusion-based Graph Neural Networks.,"Zongsheng Cao, Jing Li, Zigan Wang, Jinliang Li",KDD,2024,https://doi.org/10.1145/3637528.3671997
Tackling Instance-Dependent Label Noise with Class Rebalance and Geometric Regularization.,"Shuzhi Cao, Jianfei Ruan, Bo Dong 0001, Bin Shi",KDD,2024,https://doi.org/10.1145/3637528.3671707
Diffusion Model-based Mobile Traffic Generation with Open Data for Network Planning and Optimization.,"Haoye Chai, Tao Jiang 0002, Li Yu",KDD,2024,https://doi.org/10.1145/3637528.3671544
Path-based Explanation for Knowledge Graph Completion.,"Heng Chang, Jiangnan Ye 0003, Alejo Lopez-Avila, Jinhua Du, Jia Li 0009",KDD,2024,https://doi.org/10.1145/3637528.3671683
A Hierarchical Context Augmentation Method to Improve Retrieval-Augmented LLMs on Scientific Papers.,"Tian-Yi Che, Xian-Ling Mao, Tian Lan 0003, Heyan Huang",KDD,2024,https://doi.org/10.1145/3637528.3671847
Harm Mitigation in Recommender Systems under User Preference Dynamics.,"Jerry Chee, Shankar Kalyanaraman, Sindhu Kiranmai Ernala, Udi Weinsberg, Sarah Dean, Stratis Ioannidis",KDD,2024,https://doi.org/10.1145/3637528.3671925
Profiling Urban Streets: A Semi-Supervised Prediction Model Based on Street View Imagery and Spatial Topology.,"Meng Chen 0003, Zechen Li 0003, Weiming Huang 0001, Yongshun Gong, Yilong Yin",KDD,2024,https://doi.org/10.1145/3637528.3671918
Conformal Counterfactual Inference under Hidden Confounding.,"Zonghao Chen, Ruocheng Guo, Jean-Francois Ton, Yang Liu 0018",KDD,2024,https://doi.org/10.1145/3637528.3671976
QGRL: Quaternion Graph Representation Learning for Heterogeneous Feature Data Clustering.,"Junyang Chen, Yuzhu Ji, Rong Zou, Yiqun Zhang 0006, Yiu-ming Cheung",KDD,2024,https://doi.org/10.1145/3637528.3671839
Multi-modal Data Processing for Foundation Models: Practical Guidances and Use Cases.,"Daoyuan Chen, Yaliang Li, Bolin Ding",KDD,2024,https://doi.org/10.1145/3637528.3671441
RareBench: Can LLMs Serve as Rare Diseases Specialists?,"Xuanzhong Chen, Xiaohao Mao, Qihan Guo, Lun Wang, Shuyang Zhang, Ting Chen",KDD,2024,https://doi.org/10.1145/3637528.3671576
Scalable Algorithm for Finding Balanced Subgraphs with Tolerance in Signed Networks.,"Jingbang Chen, Qiuyang Mang, Hangrui Zhou, Richard Peng, Yu Gao 0001, Chenhao Ma 0001",KDD,2024,https://doi.org/10.1145/3637528.3671674
Explicit and Implicit Modeling via Dual-Path Transformer for Behavior Set-informed Sequential Recommendation.,"Ming Chen, Weike Pan, Zhong Ming 0001",KDD,2024,https://doi.org/10.1145/3637528.3671755
Health Day: Building Health AI Ecosystem: From Data Harmonization to Knowledge Discovery.,"Jake Chen, Peipei Ping",KDD,2024,https://doi.org/10.1145/3637528.3673866
Calibration of Time-Series Forecasting: Detecting and Adapting Context-Driven Distribution Shift.,"Mouxiang Chen, Lefei Shen, Han Fu, Zhuo Li, Jianling Sun, Chenghao Liu",KDD,2024,https://doi.org/10.1145/3637528.3671926
Maximum-Entropy Regularized Decision Transformer with Reward Relabelling for Dynamic Recommendation.,"Xiaocong Chen, Siyu Wang 0001, Lina Yao 0001",KDD,2024,https://doi.org/10.1145/3637528.3671750
MARLP: Time-series Forecasting Control for Agricultural Managed Aquifer Recharge.,"Yuning Chen, Kang Yang, Zhiyu An, Brady Holder, Luke Paloutzian, Khaled M. Bali, Wan Du",KDD,2024,https://doi.org/10.1145/3637528.3671533
Can a Deep Learning Model be a Sure Bet for Tabular Prediction?,"Jintai Chen, Jiahuan Yan, Qiyuan Chen 0003, Danny Z. Chen, Jian Wu 0001, Jimeng Sun 0001",KDD,2024,https://doi.org/10.1145/3637528.3671893
Cluster-Wide Task Slowdown Detection in Cloud System.,"Feiyi Chen, Yingying Zhang, Lunting Fan, Yuxuan Liang, Guansong Pang, Qingsong Wen, Shuiguang Deng",KDD,2024,https://doi.org/10.1145/3637528.3671936
Resurrecting Label Propagation for Graphs with Heterophily and Label Noise.,"Yao Cheng, Caihua Shan, Yifei Shen, Xiang Li 0067, Siqiang Luo, Dongsheng Li 0002",KDD,2024,https://doi.org/10.1145/3637528.3671774
Retrieval-Augmented Hypergraph for Multimodal Social Media Popularity Prediction.,"Zhangtao Cheng, Jienan Zhang, Xovee Xu, Goce Trajcevski, Ting Zhong, Fan Zhou 0002",KDD,2024,https://doi.org/10.1145/3637528.3672041
Enhancing Contrastive Learning on Graphs with Node Similarity.,"Hongliang Chi, Yao Ma 0001",KDD,2024,https://doi.org/10.1145/3637528.3671898
NudgeRank: Digital Algorithmic Nudging for Personalized Health.,"Jodi Chiam, Aloysius Lim, Ankur Teredesai",KDD,2024,https://doi.org/10.1145/3637528.3671562
Iterative Weak Learnability and Multiclass AdaBoost.,"In-Koo Cho, Jonathan A. Libgober, Cheng Ding",KDD,2024,https://doi.org/10.1145/3637528.3671842
Efficient Exploration of the Rashomon Set of Rule-Set Models.,"Martino Ciaperoni, Han Xiao 0009, Aristides Gionis",KDD,2024,https://doi.org/10.1145/3637528.3671818
Workshop on Human-Interpretable AI.,"Gabriele Ciravegna, Mateo Espinosa Zarlenga, Pietro Barbiero, Francesco Giannini, Zohreh Shams, Damien Garreau, Mateja Jamnik, Tania Cerquitelli",KDD,2024,https://doi.org/10.1145/3637528.3671499
Relevance Meets Diversity: A User-Centric Framework for Knowledge Exploration Through Recommendations.,"Erica Coppolillo, Giuseppe Manco 0001, Aristides Gionis",KDD,2024,https://doi.org/10.1145/3637528.3671949
Fairness in Streaming Submodular Maximization Subject to a Knapsack Constraint.,"Shuang Cui, Kai Han 0003, Shaojie Tang 0001, Feng Li 0002, Jun Luo 0001",KDD,2024,https://doi.org/10.1145/3637528.3671778
Leveraging Pedagogical Theories to Understand Student Learning Process with Graph-based Reasonable Knowledge Tracing.,"Jiajun Cui, Hong Qian, Bo Jiang 0016, Wei Zhang 0056",KDD,2024,https://doi.org/10.1145/3637528.3671853
Bias and Unfairness in Information Retrieval Systems: New Challenges in the LLM Era.,"Sunhao Dai, Chen Xu 0010, Shicheng Xu, Liang Pang, Zhenhua Dong, Jun Xu 0001",KDD,2024,https://doi.org/10.1145/3637528.3671458
Neural Retrievers are Biased Towards LLM-Generated Content.,"Sunhao Dai, Yuqi Zhou, Liang Pang, Weihao Liu, Xiaolin Hu, Yong Liu 0018, Xiao Zhang 0034, Gang Wang, Jun Xu 0001",KDD,2024,https://doi.org/10.1145/3637528.3671882
AGS-GNN: Attribute-guided Sampling for Graph Neural Networks.,"Siddhartha Shankar Das, S. M. Ferdous, Mahantesh M. Halappanavar, Edoardo Serra, Alex Pothen",KDD,2024,https://doi.org/10.1145/3637528.3671940
A Review of Modern Recommender Systems Using Generative Models (Gen-RecSys).,"Yashar Deldjoo, Zhankui He, Julian J. McAuley, Anton Korikov, Scott Sanner, Arnau Ramisa, René Vidal, Maheswaran Sathiamoorthy, Atoosa Kasirzadeh, Silvia Milano",KDD,2024,https://doi.org/10.1145/3637528.3671474
Unraveling Block Maxima Forecasting Models with Counterfactual Explanation.,"Yue Deng 0004, Asadullah Hill Galib, Pang-Ning Tan, Lifeng Luo",KDD,2024,https://doi.org/10.1145/3637528.3671923
Metric Decomposition in A/B Tests.,"Alex Deng, Luke Hagar, Nathaniel T. Stevens, Tatiana Xifara, Amit Gandhi",KDD,2024,https://doi.org/10.1145/3637528.3671556
Advances in Human Event Modeling: From Graph Neural Networks to Language Models.,"Songgaojun Deng, Maarten de Rijke, Yue Ning 0001",KDD,2024,https://doi.org/10.1145/3637528.3671466
Time-Aware Attention-Based Transformer (TAAT) for Cloud Computing System Failure Prediction.,"Lingfei Deng, Yunong Wang, Haoran Wang, Xuhua Ma, Xiaoming Du, Xudong Zheng, Dongrui Wu",KDD,2024,https://doi.org/10.1145/3637528.3671547
MMBee: Live Streaming Gift-Sending Recommendations via Multi-Modal Fusion and Behaviour Expansion.,"Jiaxin Deng, Shiyao Wang 0001, Yuchen Wang, Jiansong Qi, Liqin Zhao, Guorui Zhou, Gaofeng Meng",KDD,2024,https://doi.org/10.1145/3637528.3671511
Recent and Upcoming Developments in Randomized Numerical Linear Algebra for Machine Learning.,"Michal Derezinski, Michael W. Mahoney",KDD,2024,https://doi.org/10.1145/3637528.3671461
Fast Unsupervised Deep Outlier Model Selection with Hypernetworks.,"Xueying Ding, Yue Zhao 0016, Leman Akoglu",KDD,2024,https://doi.org/10.1145/3637528.3672003
Divide and Denoise: Empowering Simple Models for Robust Semi-Supervised Node Classification against Label Noise.,"Kaize Ding, Xiaoxiao Ma 0002, Yixin Liu 0001, Shirui Pan",KDD,2024,https://doi.org/10.1145/3637528.3671798
Enhancing On-Device LLM Inference with Historical Cloud-Based LLM Interactions.,"Yucheng Ding, Chaoyue Niu, Fan Wu 0006, Shaojie Tang 0001, Chengfei Lyu, Guihai Chen",KDD,2024,https://doi.org/10.1145/3637528.3671679
Unsupervised Alignment of Hypergraphs with Different Scales.,"Manh Tuan Do, Kijung Shin",KDD,2024,https://doi.org/10.1145/3637528.3671955
Next-generation Intelligent Assistants for Wearable Devices.,Xin Luna Dong,KDD,2024,https://doi.org/10.1145/3637528.3672500
FNSPID: A Comprehensive Financial News Dataset in Time Series.,"Zihan Dong, Xinyu Fan, Zhiyuan Peng",KDD,2024,https://doi.org/10.1145/3637528.3671629
Heterogeneity-Informed Meta-Parameter Learning for Spatiotemporal Time Series Forecasting.,"Zheng Dong, Renhe Jiang, Haotian Gao, Hangchen Liu, Jinliang Deng, Qingsong Wen, Xuan Song 0001",KDD,2024,https://doi.org/10.1145/3637528.3671961
IDEA: A Flexible Framework of Certified Unlearning for Graph Neural Networks.,"Yushun Dong, Binchi Zhang, Zhenyu Lei 0004, Na Zou 0001, Jundong Li",KDD,2024,https://doi.org/10.1145/3637528.3671744
Estimated Judge Reliabilities for Weighted Bradley-Terry-Luce Are Not Reliable.,"Andrew F. Dreher, Etienne Vouga, Donald S. Fussell",KDD,2024,https://doi.org/10.1145/3637528.3671907
DisCo: Towards Harmonious Disentanglement and Collaboration between Tabular and Semantic Space for Recommendation.,"Kounianhua Du, Jizheng Chen, Jianghao Lin, Yunjia Xi, Hangyu Wang, Xinyi Dai, Bo Chen 0023, Ruiming Tang, Weinan Zhang 0001",KDD,2024,https://doi.org/10.1145/3637528.3672008
Representation Learning of Temporal Graphs with Structural Roles.,"Huaming Du, Long Shi 0002, Xingyan Chen, Yu Zhao 0019, Hegui Zhang, Carl Yang 0001, Fuzhen Zhuang, Gang Kou",KDD,2024,https://doi.org/10.1145/3637528.3671854
Disentangled Multi-interest Representation Learning for Sequential Recommendation.,"Yingpeng Du, Ziyan Wang, Zhu Sun 0001, Yining Ma 0001, Hongzhi Liu 0001, Jie Zhang 0002",KDD,2024,https://doi.org/10.1145/3637528.3671800
Pre-Training Identification of Graph Winning Tickets in Adaptive Spatial-Temporal Graph Neural Networks.,"Wenying Duan, Tianxiang Fang, Hong Rao, Xiaoxi He",KDD,2024,https://doi.org/10.1145/3637528.3671912
Reserving-Masking-Reconstruction Model for Self-Supervised Heterogeneous Graph Representation.,"Haoran Duan 0002, Cheng Xie, Linyu Li 0001",KDD,2024,https://doi.org/10.1145/3637528.3671719
Auctions with LLM Summaries.,"Avinava Dubey, Zhe Feng 0004, Rahul Kidambi, Aranyak Mehta, Di Wang 0005",KDD,2024,https://doi.org/10.1145/3637528.3672022
CAT: Interpretable Concept-based Taylor Additive Models.,"Viet Duong, Qiong Wu 0008, Zhengyi Zhou, Hongjue Zhao, Chenxiang Luo, Eric Zavesky, Huaxiu Yao, Huajie Shao",KDD,2024,https://doi.org/10.1145/3637528.3672020
Enhancing E-commerce Spelling Correction with Fine-Tuned Transformer Models.,"Arnab Dutta 0005, Gleb Polushin, Xiaoshuang Zhang, Daniel Stein",KDD,2024,https://doi.org/10.1145/3637528.3671625
Fragile Earth: Generative and Foundational Models for Sustainable Development.,"Emre Eftelioglu, Bistra Dilkina, Naoki Abe, Ramakrishnan Kannan, Yuzhou Chen, Yulia R. Gel, Kathleen Buckingham, Auroop R. Ganguly, James Hodson, Jiafu Mao",KDD,2024,https://doi.org/10.1145/3637528.3671493
Achieving a Better Tradeoff in Multi-stage Recommender Systems through Personalization.,"Ariel Evnine, Stratis Ioannidis, Dimitris Kalimeris, Shankar Kalyanaraman, Weiwei Li 0006, Israel Nir, Wei Sun, Udi Weinsberg",KDD,2024,https://doi.org/10.1145/3637528.3671593
A Survey on RAG Meeting LLMs: Towards Retrieval-Augmented Large Language Models.,"Wenqi Fan, Yujuan Ding, Liangbo Ning 0001, Shijie Wang 0002, Hengyun Li, Dawei Yin, Tat-Seng Chua, Qing Li 0001",KDD,2024,https://doi.org/10.1145/3637528.3671470
Label Shift Correction via Bidirectional Marginal Distribution Matching.,"Ruidong Fan, Xiao Ouyang, Hong Tao, Chenping Hou",KDD,2024,https://doi.org/10.1145/3637528.3671867
GAugLLM: Improving Graph Contrastive Learning for Text-Attributed Graphs with Large Language Models.,"Yi Fang, Dongzhe Fan, Daochen Zha, Qiaoyu Tan",KDD,2024,https://doi.org/10.1145/3637528.3672035
ROTAN: A Rotation-based Temporal Attention Network for Time-Specific Next POI Recommendation.,"Shanshan Feng 0001, Feiyu Meng, Lisi Chen, Shuo Shang, Yew Soon Ong",KDD,2024,https://doi.org/10.1145/3637528.3671809
Influence Maximization via Graph Neural Bandits.,"Yuting Feng, Vincent Y. F. Tan, Bogdan Cautis",KDD,2024,https://doi.org/10.1145/3637528.3671983
Communication-efficient Multi-service Mobile Traffic Prediction by Leveraging Cross-service Correlations.,"Zhiying Feng, Qiong Wu 0009, Xu Chen 0004",KDD,2024,https://doi.org/10.1145/3637528.3671730
SensitiveHUE: Multivariate Time Series Anomaly Detection by Enhancing the Sensitivity to Normal Patterns.,"Yuye Feng, Wei Zhang 0031, Yao Fu, Weihao Jiang, Jiang Zhu, Wenqi Ren",KDD,2024,https://doi.org/10.1145/3637528.3671919
GRILLBot In Practice: Lessons and Tradeoffs Deploying Large Language Models for Adaptable Conversational Task Assistants.,"Sophie Fischer, Carlos Gemmell, Niklas Tecklenburg, Iain Mackie, Federico Rossetto, Jeffrey Dalton 0001",KDD,2024,https://doi.org/10.1145/3637528.3671622
EEG2Rep: Enhancing Self-supervised EEG Representation Through Informative Masked Inputs.,"Navid Mohammadi Foumani, Geoffrey Mackellar, Soheila Ghane, Saad Irtza, Nam Nguyen, Mahsa Salehi",KDD,2024,https://doi.org/10.1145/3637528.3671600
CHILI: Chemically-Informed Large-scale Inorganic Nanomaterials Dataset for Advancing Graph Machine Learning.,"Ulrik Friis-Jensen, Frederik L. Johansen, Andy S. Anker, Erik B. Dam, Kirsten M. Ø. Jensen, Raghavendra Selvan",KDD,2024,https://doi.org/10.1145/3637528.3671538
DIET: Customized Slimming for Incompatible Networks in Sequential Recommendation.,"Kairui Fu, Shengyu Zhang 0001, Zheqi Lv, Jingyuan Chen, Jiwei Li 0001",KDD,2024,https://doi.org/10.1145/3637528.3671669
Federated Graph Learning with Structure Proxy Alignment.,"Xingbo Fu, Zihan Chen 0002, Binchi Zhang, Chen Chen 0022, Jundong Li",KDD,2024,https://doi.org/10.1145/3637528.3671717
Residual Multi-Task Learner for Applied Ranking.,"Cong Fu 0001, Kun Wang 0024, Jiahua Wu, Yizhou Chen, Guangda Huzhang, Yabo Ni, Anxiang Zeng, Zhiming Zhou 0002",KDD,2024,https://doi.org/10.1145/3637528.3671523
Graph Machine Learning Meets Multi-Table Relational Data.,"Quan Gan, Minjie Wang, David Wipf, Christos Faloutsos",KDD,2024,https://doi.org/10.1145/3637528.3671471
Graph Condensation for Open-World Graph Learning.,"Xinyi Gao 0001, Tong Chen 0005, Wentao Zhang 0001, Yayong Li, Xiangguo Sun, Hongzhi Yin",KDD,2024,https://doi.org/10.1145/3637528.3671917
Policy-Based Bayesian Active Causal Discovery with Deep Reinforcement Learning.,"Heyang Gao, Zexu Sun, Hao Yang, Xu Chen 0017",KDD,2024,https://doi.org/10.1145/3637528.3671705
Online Preference Weight Estimation Algorithm with Vanishing Regret for Car-Hailing in Road Network.,"Yucen Gao, Zhehao Zhu, Mingqian Ma, Fei Gao, Hui Gao, Yangguang Shi, Xiaofeng Gao 0001",KDD,2024,https://doi.org/10.1145/3637528.3671664
Machine Learning for Clinical Management: From the Lab to the Hospital.,Ricard Gavaldà,KDD,2024,https://doi.org/10.1145/3637528.3672497
PATE: Proximity-Aware Time Series Anomaly Evaluation.,"Ramin Ghorbani, Marcel J. T. Reinders, David M. J. Tax",KDD,2024,https://doi.org/10.1145/3637528.3671971
Hierarchical Neural Constructive Solver for Real-world TSP Scenarios.,"Yong Liang Goh, Zhiguang Cao, Yining Ma 0001, Yanfei Dong, Mohammed Haroon Dupty, Wee Sun Lee",KDD,2024,https://doi.org/10.1145/3637528.3672053
The Third Workshop on Applied Machine Learning Management.,"Dmitri Goldenberg, Shir Meir Lador, Elena Sokolova, Lin Lee Cheong, Mohak Sukhwani, Saloni Potdar",KDD,2024,https://doi.org/10.1145/3637528.3671478
Practical Machine Learning for Streaming Data.,"Heitor Murilo Gomes, Albert Bifet",KDD,2024,https://doi.org/10.1145/3637528.3671442
A Population-to-individual Tuning Framework for Adapting Pretrained LM to On-device User Intent Prediction.,"Jiahui Gong, Jingtao Ding, Fanjin Meng, Guilong Chen, Hong Chen, Shen Zhao, Haisheng Lu, Yong Li 0008",KDD,2024,https://doi.org/10.1145/3637528.3671984
An Energy-centric Framework for Category-free Out-of-distribution Node Detection in Graphs.,"Zheng Gong 0001, Ying Sun 0006",KDD,2024,https://doi.org/10.1145/3637528.3671939
Controllable Multi-Behavior Recommendation for In-Game Skins with Large Sequential Model.,"Yanjie Gou, Yuanzhou Yao, Zhao Zhang 0011, Yiqing Wu, Yi Hu, Fuzhen Zhuang, Jiangming Liu, Yongjun Xu 0001",KDD,2024,https://doi.org/10.1145/3637528.3671572
Transportation Marketplace Rate Forecast Using Signature Transform.,"Haotian Gu, Xin Guo 0001, Timothy L. Jacobs, Philip M. Kaminsky, Xinyu Li",KDD,2024,https://doi.org/10.1145/3637528.3671637
Topology-Driven Multi-View Clustering via Tensorial Refined Sigmoid Rank Minimization.,"Zhibin Gu, Zhendong Li, Songhe Feng",KDD,2024,https://doi.org/10.1145/3637528.3672070
LASCA: A Large-Scale Stable Customer Segmentation Approach to Credit Risk Assessment.,"Yongfeng Gu, Yupeng Wu, Huakang Lu, Xingyu Lu, Hong Qian, Jun Zhou 0011, Aimin Zhou",KDD,2024,https://doi.org/10.1145/3637528.3671550
Intelligent Agents with LLM-based Process Automation.,"Yanchu Guan, Dong Wang, Zhixuan Chu, Shiyu Wang 0001, Feiyue Ni, Ruihua Song, Chenyi Zhuang",KDD,2024,https://doi.org/10.1145/3637528.3671646
Generative Auto-bidding via Conditional Diffusion Modeling.,"Jiayan Guo, Yusen Huo, Zhilin Zhang 0003, Tianyu Wang, Chuan Yu, Jian Xu 0015, Bo Zheng 0007, Yan Zhang",KDD,2024,https://doi.org/10.1145/3637528.3671526
Multi-task Conditional Attention Network for Conversion Prediction in Logistics Advertising.,"Baoshen Guo, Xining Song, Shuai Wang 0008, Wei Gong 0001, Tian He 0001, Xue Liu 0001",KDD,2024,https://doi.org/10.1145/3637528.3671549
Ranking with Slot Constraints.,"Wentao Guo, Andrew Wang, Bradon Thymes, Thorsten Joachims",KDD,2024,https://doi.org/10.1145/3637528.3672000
HiFGL: A Hierarchical Framework for Cross-silo Cross-device Federated Graph Learning.,"Zhuoning Guo, Duanyi Yao, Qiang Yang, Hao Liu 0026",KDD,2024,https://doi.org/10.1145/3637528.3671660
Consistency and Discrepancy-Based Contrastive Tripartite Graph Learning for Recommendations.,"Linxin Guo, Yaochen Zhu, Min Gao 0001, Yinghui Tao, Junliang Yu, Chen Chen 0022",KDD,2024,https://doi.org/10.1145/3637528.3672056
Binder: Hierarchical Concept Representation through Order Embedding of Binary Vectors.,"Croix Gyurek, Niloy Talukder, Mohammad Al Hasan",KDD,2024,https://doi.org/10.1145/3637528.3671793
SentHYMNent: An Interpretable and Sentiment-Driven Model for Algorithmic Melody Harmonization.,"Stephen Hahn 0003, Jerry Yin, Rico Zhu, Weihan Xu, Yue Jiang, Simon Mak, Cynthia Rudin",KDD,2024,https://doi.org/10.1145/3637528.3671626
Learning to Rank for Maps at Airbnb.,"Malay Haldar, Hongwei Zhang, Kedar Bellare, Sherry Chen, Soumyadip Banerjee 0003, Xiaotang Wang, Mustafa Abdool, Huiji Gao, Pavan Tapadia, Liwei He, Sanjeev Katariya",KDD,2024,https://doi.org/10.1145/3637528.3671648
FedSecurity: A Benchmark for Attacks and Defenses in Federated Learning and Federated LLMs.,"Shanshan Han, Baturalp Buyukates, Zijian Hu 0001, Han Jin, Weizhao Jin, Lichao Sun 0001, Xiaoyang Wang, Wenxuan Wu, Chulin Xie, Yuhang Yao, Kai Zhang 0039, Qifan Zhang, Yuhui Zhang, Carlee Joe-Wong, Salman Avestimehr, Chaoyang He 0001",KDD,2024,https://doi.org/10.1145/3637528.3671545
AnyLoss: Transforming Classification Metrics into Loss Functions.,"Do Heon Han, Nuno Moniz, Nitesh V. Chawla",KDD,2024,https://doi.org/10.1145/3637528.3672017
Expander Hierarchies for Normalized Cuts on Graphs.,"Kathrin Hanauer, Monika Henzinger, Robin Münk, Harald Räcke, Maximilian Vötsch",KDD,2024,https://doi.org/10.1145/3637528.3671978
Paths2Pair: Meta-path Based Link Prediction in Billion-Scale Commercial Heterogeneous Graphs.,"Jinquan Hang, Zhiqing Hong, Xinyue Feng, Guang Wang 0001, Guang Yang, Feng Li, Xining Song, Desheng Zhang",KDD,2024,https://doi.org/10.1145/3637528.3671563
A Unified Core Structure in Multiplex Networks: From Finding the Densest Subgraph to Modeling User Engagement.,"Farnoosh Hashemi, Ali Behrouz",KDD,2024,https://doi.org/10.1145/3637528.3672011
An Efficient Local Search Algorithm for Large GD Advertising Inventory Allocation with Multilinear Constraints.,"Xiang He 0005, Wuyang Mao, Zhenghang Xu, Yuanzhe Gu, Yundu Huang, Zhonglin Zu, Liang Wang, Mengyu Zhao, Mengchuan Zou",KDD,2024,https://doi.org/10.1145/3637528.3671811
Rankability-enhanced Revenue Uplift Modeling Framework for Online Marketing.,"Bowei He, Yunpeng Weng, Xing Tang 0007, Ziqiang Cui, Zexu Sun, Liang Chen 0009, Xiuqiang He 0001, Chen Ma 0001",KDD,2024,https://doi.org/10.1145/3637528.3671516
Double Correction Framework for Denoising Recommendation.,"Zhuangzhuang He, Yifan Wang 0017, Yonghui Yang, Peijie Sun, Le Wu, Haoyue Bai 0002, Jinqi Gong, Richang Hong, Min Zhang 0006",KDD,2024,https://doi.org/10.1145/3637528.3671692
Sharing is Caring: A Practical Guide to FAIR(ER) Open Data Release.,"Amelia Henriksen, Miranda Mundt",KDD,2024,https://doi.org/10.1145/3637528.3671468
Budgeted Multi-Armed Bandits with Asymmetric Confidence Intervals.,"Marco Heyden, Vadim Arzamasov, Edouard Fouché, Klemens Böhm",KDD,2024,https://doi.org/10.1145/3637528.3671833
Distributed Harmonization: Federated Clustered Batch Effect Adjustment and Generalization.,"Bao Hoang, Yijiang Pang, Siqi Liang 0001, Liang Zhan, Paul M. Thompson, Jiayu Zhou",KDD,2024,https://doi.org/10.1145/3637528.3671590
FedKDD: International Joint Workshop on Federated Learning for Data Mining and Graph Analytics.,"Junyuan Hong, Carl Yang 0001, Zhuangdi Zhu, Zheng Xu 0002, Nathalie Baracaldo, Neil Shah, Salman Avestimehr, Jiayu Zhou",KDD,2024,https://doi.org/10.1145/3637528.3671490
Artificial Intelligence and Data Science for Healthcare: Bridging Data-Centric AI and People-Centric Healthcare.,"Shenda Hong, Daoxin Yin, Gongzheng Tang, Tianfan Fu, Liantao Ma, Junyi Gao, Mengling Feng, Mai Wang, Yu Yang, Fei Wang 0001, Hongfang Liu, Luxia Zhang",KDD,2024,https://doi.org/10.1145/3637528.3671497
RoutePlacer: An End-to-End Routability-Aware Placer with Graph Neural Network.,"Yunbo Hou, Haoran Ye, Yingxue Zhang 0001, Siyuan Xu, Guojie Song",KDD,2024,https://doi.org/10.1145/3637528.3671895
Cross-Domain LifeLong Sequential Modeling for Online Click-Through Rate Prediction.,"Ruijie Hou, Zhaoyang Yang, Ming Yu, Hongyu Lu, Zhuobin Zheng, Yu Chen, Qinsong Zeng, Ming Chen",KDD,2024,https://doi.org/10.1145/3637528.3671601
Privacy-Preserved Neural Graph Databases.,"Qi Hu, Haoran Li 0003, Jiaxin Bai, Zihao Wang 0001, Yangqiu Song",KDD,2024,https://doi.org/10.1145/3637528.3671678
Prompt Perturbation in Retrieval-Augmented Generation based Large Language Models.,"Zhibo Hu, Chen Wang 0008, Yanfeng Shu, Hye-Young Paik, Liming Zhu 0001",KDD,2024,https://doi.org/10.1145/3637528.3671932
