Rank,University,Artificial intelligence,Computer systems and networks,Cybersecurity,Databases and data mining,Digital Libraries,Human computer interaction,Machine Learning,Medical Image Computing,Natural Language Processing,Parallel Computing,Program Analysis,Programming Languages,Programming languages and verification,Vision and graphics
349,University of A Coruña,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350,University of Oxford,0,0,0,0,0,0,0,0,0,0,0,0,0,0
351,IT University of Copenhagen,0,0,0,0,0,0,0,0,0,0,0,0,0,0
352,Universidade de Lisboa,0,0,0,0,0,0,0,0,0,0,0,0,0,0
353,IT University of Copenhagen,0,0,0,0,0,0,0,0,0,0,0,0,0,0
354,University of Manchester,0,0,0,0,0,0,0,0,0,0,0,0,0,0
355,Australian National University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
356,Universidade NOVA de Lisboa,0,0,0,0,0,0,0,0,0,0,0,0,0,0
357,University of Hannover,0,0,0,0,0,0,0,0,0,0,0,0,0,0
358,TU Berlin,0,0,0,0,0,0,0,0,0,0,0,0,0,0
359,University of Freiburg,0,0,0,0,0,0,0,0,0,0,0,0,0,0
360,IST Austria,0,0,0,0,0,0,0,0,0,0,0,0,0,0
361,LMU Munich,0,0,0,0,0,0,0,0,0,0,0,0,0,0
362,TU Munich,0,0,0,0,0,0,0,0,0,0,0,0,0,0
363,TU Munich,0,0,0,0,0,0,0,0,0,0,0,0,0,0
364,Yonsei University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
365,DTU,0,0,0,0,0,0,0,0,0,0,0,0,0,0
366,University of Hamburg,0,0,0,0,0,0,0,0,0,0,0,0,0,0
367,CISPA Helmholtz Center,0,0,0,0,0,0,0,0,0,0,0,0,0,0
368,Stellenbosch University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
369,University of Marburg,0,0,0,0,0,0,0,0,0,0,0,0,0,0
370,Bauhaus University Weimar,0,0,0,0,0,0,0,0,0,0,0,0,0,0
371,Bauhaus University Weimar,0,0,0,0,0,0,0,0,0,0,0,0,0,0
372,ETH Zurich,0,0,0,0,0,0,0,0,0,0,0,0,0,0
373,University of Regensburg,0,0,0,0,0,0,0,0,0,0,0,0,0,0
374,University of Münster,0,0,0,0,0,0,0,0,0,0,0,0,0,0
375,University of Regensburg,0,0,0,0,0,0,0,0,0,0,0,0,0,0
376,Monash University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
377,Univ. of California - Berkeley,0,0,0,0,0,0,0,0,0,0,0,0,0,0
378,Hamburg University of Technology,0,0,0,0,0,0,0,0,0,0,0,0,0,0
379,Humboldt University of Berlin,0,0,0,0,0,0,0,0,0,0,0,0,0,0
380,University of Augsburg,0,0,0,0,0,0,0,0,0,0,0,0,0,0
381,Karlsruhe Institute of Technology,0,0,0,0,0,0,0,0,0,0,0,0,0,0
382,Univ. of California - Berkeley,0,0,0,0,0,0,0,0,0,0,0,0,0,0
383,Seoul National University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
384,Carnegie Mellon University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
385,UNSW,0,0,0,0,0,0,0,0,0,0,0,0,0,0
386,TU Freiberg,0,0,0,0,0,0,0,0,0,0,0,0,0,0
387,Graz University of Technology,0,0,0,0,0,0,0,0,0,0,0,0,0,0
388,Imperial College London,0,0,0,0,0,0,0,0,0,0,0,0,0,0
389,University of Stuttgart,0,0,0,0,0,0,0,0,0,0,0,0,0,0
390,University of Freiburg,0,0,0,0,0,0,0,0,0,0,0,0,0,0
391,Karlsruhe Institute of Technology,0,0,0,0,0,0,0,0,0,0,0,0,0,0
392,University of Waikato,0,0,0,0,0,0,0,0,0,0,0,0,0,0
393,University of Magdeburg,0,0,0,0,0,0,0,0,0,0,0,0,0,0
394,University of Sussex,0,0,0,0,0,0,0,0,0,0,0,0,0,0
395,University of Klagenfurt,0,0,0,0,0,0,0,0,0,0,0,0,0,0
396,RWTH Aachen University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
397,University of Göttingen,0,0,0,0,0,0,0,0,0,0,0,0,0,0
398,University of Sydney,0,0,0,0,0,0,0,0,0,0,0,0,0,0
399,Max Planck Society,0,0,0,0,0,0,0,0,0,0,0,0,0,0
400,University of Marburg,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401,University of Kassel,0,0,0,0,0,0,0,0,0,0,0,0,0,0
402,TU Dortmund,0,0,0,0,0,0,0,0,0,0,0,0,0,0
403,University of Kiel,0,0,0,0,0,0,0,0,0,0,0,0,0,0
404,ETH Zurich,0,0,0,0,0,0,0,0,0,0,0,0,0,0
405,University of Bayreuth,0,0,0,0,0,0,0,0,0,0,0,0,0,0
406,University of Hannover,0,0,0,0,0,0,0,0,0,0,0,0,0,0
407,Hasso Plattner Institute,0,0,0,0,0,0,0,0,0,0,0,0,0,0
408,Aberystwyth University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
409,Max Planck Society,0,0,0,0,0,0,0,0,0,0,0,0,0,0
410,Sabancı University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
411,Hasso Plattner Institute,0,0,0,0,0,0,0,0,0,0,0,0,0,0
412,Tufts University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
413,Tufts University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
414,Radboud University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
415,University of A Coruña,0,0,0,0,0,0,0,0,0,0,0,0,0,0
416,University of Nebraska,0,0,0,0,0,0,0,0,0,0,0,0,0,0
417,UFMG,0,0,0,0,0,0,0,0,0,0,0,0,0,0
418,Massachusetts Institute of Technology,0,0,0,0,0,0,0,0,0,0,0,0,0,0
419,Massachusetts Institute of Technology,0,0,0,0,0,0,0,0,0,0,0,0,0,0
420,Uppsala University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
421,University of Mainz,0,0,0,0,0,0,0,0,0,0,0,0,0,0
422,Univ. of Illinois at Urbana-Champaign,0,0,0,0,0,0,0,0,0,0,0,0,0,0
423,Northern Arizona University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
424,University of Auckland,0,0,0,0,0,0,0,0,0,0,0,0,0,0
425,Université de Sherbrooke,0,0,0,0,0,0,0,0,0,0,0,0,0,0
426,Universidad Nacional de Córdoba,0,0,0,0,0,0,0,0,0,0,0,0,0,0
427,Indiana University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
428,Georgia Institute of Technology,0,0,0,0,0,0,0,0,0,0,0,0,0,0
429,Indiana University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
430,Georgia Institute of Technology,0,0,0,0,0,0,0,0,0,0,0,0,0,0
431,Georgia Institute of Technology,0,0,0,0,0,0,0,0,0,0,0,0,0,0
432,TU Berlin,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433,JKU Linz,0,0,0,0,0,0,0,0,0,0,0,0,0,0
434,McGill University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
435,University of Tübingen,0,0,0,0,0,0,0,0,0,0,0,0,0,0
436,University of Potsdam,0,0,0,0,0,0,0,0,0,0,0,0,0,0
437,TU Eindhoven,0,0,0,0,0,0,0,0,0,0,0,0,0,0
438,Michigan State University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
439,University of Florida,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440,University of Florida,0,0,0,0,0,0,0,0,0,0,0,0,0,0
441,ISI Kolkata,0,0,0,0,0,0,0,0,0,0,0,0,0,0
442,George Washington University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
443,IIT Bombay,0,0,0,0,0,0,0,0,0,0,0,0,0,0
444,University at Buffalo,0,0,0,0,0,0,0,0,0,0,0,0,0,0
445,Purdue University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
446,Purdue University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
447,Vanderbilt University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
448,BITS Pilani-Goa,0,0,0,0,0,0,0,0,0,0,0,0,0,0
449,Cornell University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
450,IIT Kharagpur,0,0,0,0,0,0,0,0,0,0,0,0,0,0
451,Rutgers University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
452,University of Delhi,0,0,0,0,0,0,0,0,0,0,0,0,0,0
453,University of Delhi,0,0,0,0,0,0,0,0,0,0,0,0,0,0
454,University of Illinois at Chicago,0,0,0,0,0,0,0,0,0,0,0,0,0,0
455,University of Southern California,0,0,0,0,0,0,0,0,0,0,0,0,0,0
456,IIT Bombay,0,0,0,0,0,0,0,0,0,0,0,0,0,0
457,IISc Bangalore,0,0,0,0,0,0,0,0,0,0,0,0,0,0
458,University of Texas at Dallas,0,0,0,0,0,0,0,0,0,0,0,0,0,0
459,University of Texas at Dallas,0,0,0,0,0,0,0,0,0,0,0,0,0,0
460,IIT Hyderabad,0,0,0,0,0,0,0,0,0,0,0,0,0,0
461,Carnegie Mellon University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
462,Carnegie Mellon University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
463,National University of Singapore,0,0,0,0,0,0,0,0,0,0,0,0,0,0
464,New York University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
465,Victoria University of Wellington,0,0,0,0,0,0,0,0,0,0,0,0,0,0
466,Pennsylvania State University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
467,University of Wisconsin - Madison,0,0,0,0,0,0,0,0,0,0,0,0,0,0
468,Duke University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
469,University of Salerno,0,0,0,0,0,0,0,0,0,0,0,0,0,0
470,University of Toronto,0,0,0,0,0,0,0,0,0,0,0,0,0,0
471,University of Toronto,0,0,0,0,0,0,0,0,0,0,0,0,0,0
472,Colorado State University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
473,Syracuse University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
474,Xidian University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
475,Beihang University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
476,Renmin University of China,0,0,0,0,0,0,0,0,0,0,0,0,0,0
477,Shanghai Jiao Tong University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
478,SIU Carbondale,0,0,0,0,0,0,0,0,0,0,0,0,0,0
479,Fudan University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
480,National Tsing Hua University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
481,University of Manchester,0,0,0,0,0,0,0,0,0,0,0,0,0,0
482,University of Iowa,0,0,0,0,0,0,0,0,0,0,0,0,0,0
483,Louisiana State University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484,South Asian University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
485,BITS Pilani-Goa,0,0,0,0,0,0,0,0,0,0,0,0,0,0
486,University of Southern Mississippi,0,0,0,0,0,0,0,0,0,0,0,0,0,0
487,CUNY,0,0,0,0,0,0,0,0,0,0,0,0,0,0
488,CRIStAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
489,University of Wisconsin - Madison,0,0,0,0,0,0,0,0,0,0,0,0,0,0
490,University of British Columbia,0,0,0,0,0,0,0,0,0,0,0,0,0,0
491,Brigham Young University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
492,University of Massachusetts Boston,0,0,0,0,0,0,0,0,0,0,0,0,0,0
493,University of Texas at Arlington,0,0,0,0,0,0,0,0,0,0,0,0,0,0
494,University of Chicago,0,0,0,0,0,0,0,0,0,0,0,0,0,0
495,Massachusetts Institute of Technology,0,0,0,0,0,0,0,0,0,0,0,0,0,0
496,Univ. of Illinois at Urbana-Champaign,0,0,0,0,0,0,0,0,0,0,0,0,0,0
497,New Mexico State University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
498,Colorado School of Mines,0,0,0,0,0,0,0,0,0,0,0,0,0,0
499,University of Sussex,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500,Univ. of California - San Diego,0,0,0,0,0,0,0,0,0,0,0,0,0,0
501,University of North Texas,0,0,0,0,0,0,0,0,0,0,0,0,0,0
502,Baylor University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
503,University of Waikato,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504,University of Oxford,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505,Carnegie Mellon University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506,Oregon State University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507,Rochester Institute of Technology,0,0,0,0,0,0,0,0,0,0,0,0,0,0
508,Univ. of California - Irvine,0,0,0,0,0,0,0,0,0,0,0,0,0,0
509,Massey University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
510,Rochester Institute of Technology,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511,ISI Kolkata,0,0,0,0,0,0,0,0,0,0,0,0,0,0
512,Virginia Tech,0,0,0,0,0,0,0,0,0,0,0,0,0,0
513,Harbin Institute of Technology,0,0,0,0,0,0,0,0,0,0,0,0,0,0
514,Peking University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
515,MBZUAI,0,0,0,0,0,0,0,0,0,0,0,0,0,0
516,NWPU,0,0,0,0,0,0,0,0,0,0,0,0,0,0
517,Hunan University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
518,Yangzhou University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
519,Fudan University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
520,Renmin University of China,0,0,0,0,0,0,0,0,0,0,0,0,0,0
521,Tsinghua University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
522,Nanjing University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
523,University of Waterloo,0,0,0,0,0,0,0,0,0,0,0,0,0,0
524,Tongji University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
525,College of William and Mary,0,0,0,0,0,0,0,0,0,0,0,0,0,0
526,Shanghai Jiao Tong University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
527,Chinese Academy of Sciences,0,0,0,0,0,0,0,0,0,0,0,0,0,0
528,Central South University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
529,BUPT,0,0,0,0,0,0,0,0,0,0,0,0,0,0
530,The Hong Kong Polytechnic University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
531,Tsinghua University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
532,Aalborg University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
533,University of Stuttgart,0,0,0,0,0,0,0,0,0,0,0,0,0,0
534,Shanghai Jiao Tong University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
535,Univ. of California - Berkeley,0,0,0,0,0,0,0,0,0,0,0,0,0,0
536,Simon Fraser University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
537,Simon Fraser University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
538,SUTD,0,0,0,0,0,0,0,0,0,0,0,0,0,0
539,University of Texas at Arlington,0,0,0,0,0,0,0,0,0,0,0,0,0,0
540,University of Sydney,0,0,0,0,0,0,0,0,0,0,0,0,0,0
541,University of Southampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0
542,Wuhan University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
543,University of Illinois at Chicago,0,0,0,0,0,0,0,0,0,0,0,0,0,0
544,Nanjing University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
545,Shenzhen University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
546,Harbin Institute of Technology,0,0,0,0,0,0,0,0,0,0,0,0,0,0
547,Renmin University of China,0,0,0,0,0,0,0,0,0,0,0,0,0,0
548,University of Connecticut,0,0,0,0,0,0,0,0,0,0,0,0,0,0
549,Peking University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
550,Victoria University of Wellington,0,0,0,0,0,0,0,0,0,0,0,0,0,0
551,UESTC,0,0,0,0,0,0,0,0,0,0,0,0,0,0
552,National Taiwan University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
553,Peking University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
554,Illinois Institute of Technology,0,0,0,0,0,0,0,0,0,0,0,0,0,0
555,Nanjing University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
556,Chinese Academy of Sciences,0,0,0,0,0,0,0,0,0,0,0,0,0,0
557,Harbin Institute of Technology,0,0,0,0,0,0,0,0,0,0,0,0,0,0
558,National University of Singapore,0,0,0,0,0,0,0,0,0,0,0,0,0,0
559,Zhejiang University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
560,Harbin Institute of Technology,0,0,0,0,0,0,0,0,0,0,0,0,0,0
561,National Taiwan University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
562,University of Texas at Dallas,0,0,0,0,0,0,0,0,0,0,0,0,0,0
563,Montana State University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
564,HKUST,0,0,0,0,0,0,0,0,0,0,0,0,0,0
565,Harbin Institute of Technology,0,0,0,0,0,0,0,0,0,0,0,0,0,0
566,Shanghai Jiao Tong University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
567,Concordia University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
568,IIT Roorkee,0,0,0,0,0,0,0,0,0,0,0,0,0,0
569,University of South Carolina,0,0,0,0,0,0,0,0,0,0,0,0,0,0
570,Univ. of California - Riverside,0,0,0,0,0,0,0,0,0,0,0,0,0,0
571,IIT Gandhinagar,0,0,0,0,0,0,0,0,0,0,0,0,0,0
572,University of Würzburg,0,0,0,0,0,0,0,0,0,0,0,0,0,0
573,Chalmers/GU,0,0,0,0,0,0,0,0,0,0,0,0,0,0
574,University of Würzburg,0,0,0,0,0,0,0,0,0,0,0,0,0,0
575,Chalmers/GU,0,0,0,0,0,0,0,0,0,0,0,0,0,0
576,JKU Linz,0,0,0,0,0,0,0,0,0,0,0,0,0,0
577,Graz University of Technology,0,0,0,0,0,0,0,0,0,0,0,0,0,0
578,Friedrich Schiller University Jena,0,0,0,0,0,0,0,0,0,0,0,0,0,0
579,University of Michigan-Dearborn,0,0,0,0,0,0,0,0,0,0,0,0,0,0
580,University of Twente,0,0,0,0,0,0,0,0,0,0,0,0,0,0
581,University of Ulm,0,0,0,0,0,0,0,0,0,0,0,0,0,0
582,University of Regensburg,0,0,0,0,0,0,0,0,0,0,0,0,0,0
583,University of Southern California,0,0,0,0,0,0,0,0,0,0,0,0,0,0
584,University of Southern California,0,0,0,0,0,0,0,0,0,0,0,0,0,0
585,IIT Bombay,0,0,0,0,0,0,0,0,0,0,0,0,0,0
586,DAIICT,0,0,0,0,0,0,0,0,0,0,0,0,0,0
587,National Institute of Technology Silchar,0,0,0,0,0,0,0,0,0,0,0,0,0,0
588,National Institute of Technology Silchar,0,0,0,0,0,0,0,0,0,0,0,0,0,0
589,IIT Kharagpur,0,0,0,0,0,0,0,0,0,0,0,0,0,0
590,Univ. of California - San Diego,0,0,0,0,0,0,0,0,0,0,0,0,0,0
591,EPFL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
592,DTU,0,0,0,0,0,0,0,0,0,0,0,0,0,0
593,DTU,0,0,0,0,0,0,0,0,0,0,0,0,0,0
594,TU Dresden,0,0,0,0,0,0,0,0,0,0,0,0,0,0
595,University of Erlangen–Nuremberg,0,0,0,0,0,0,0,0,0,0,0,0,0,0
596,TU Munich,0,0,0,0,0,0,0,0,0,0,0,0,0,0
597,Univ. of California - Berkeley,0,0,0,0,0,0,0,0,0,0,0,0,0,0
598,TU Munich,0,0,0,0,0,0,0,0,0,0,0,0,0,0
599,University of Erlangen–Nuremberg,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600,TU Dresden,0,0,0,0,0,0,0,0,0,0,0,0,0,0
601,Max Planck Society,0,0,0,0,0,0,0,0,0,0,0,0,0,0
602,Max Planck Society,0,0,0,0,0,0,0,0,0,0,0,0,0,0
603,University of Luxembourg,0,0,0,0,0,0,0,0,0,0,0,0,0,0
604,University of Edinburgh,0,0,0,0,0,0,0,0,0,0,0,0,0,0
605,TU Munich,0,0,0,0,0,0,0,0,0,0,0,0,0,0
606,Univ. of California - Berkeley,0,0,0,0,0,0,0,0,0,0,0,0,0,0
607,Karlsruhe Institute of Technology,0,0,0,0,0,0,0,0,0,0,0,0,0,0
608,IST Austria,0,0,0,0,0,0,0,0,0,0,0,0,0,0
609,Mälardalen University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
610,University of Erlangen–Nuremberg,0,0,0,0,0,0,0,0,0,0,0,0,0,0
611,LMU Munich,0,0,0,0,0,0,0,0,0,0,0,0,0,0
612,Lund University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
613,University of Edinburgh,0,0,0,0,0,0,0,0,0,0,0,0,0,0
614,TU Darmstadt,0,0,0,0,0,0,0,0,0,0,0,0,0,0
615,Uppsala University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
616,Imperial College London,0,0,0,0,0,0,0,0,0,0,0,0,0,0
617,University of Osnabrück,0,0,0,0,0,0,0,0,0,0,0,0,0,0
618,IT University of Copenhagen,0,0,0,0,0,0,0,0,0,0,0,0,0,0
619,University of Glasgow,0,0,0,0,0,0,0,0,0,0,0,0,0,0
620,Open University UK,0,0,0,0,0,0,0,0,0,0,0,0,0,0
621,University of Utah,0,0,0,0,0,0,0,0,0,0,0,0,0,0
622,University of Guelph,0,0,0,0,0,0,0,0,0,0,0,0,0,0
623,Univ. of California - Los Angeles,0,0,0,0,0,0,0,0,0,0,0,0,0,0
624,Univ. of California - Los Angeles,0,0,0,0,0,0,0,0,0,0,0,0,0,0
625,University of Oxford,0,0,0,0,0,0,0,0,0,0,0,0,0,0
626,University of Chicago,0,0,0,0,0,0,0,0,0,0,0,0,0,0
627,Oklahoma State University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
628,Queen's University Belfast,0,0,0,0,0,0,0,0,0,0,0,0,0,0
629,Nanyang Technological University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
630,UESTC,0,0,0,0,0,0,0,0,0,0,0,0,0,0
631,BUPT,0,0,0,0,0,0,0,0,0,0,0,0,0,0
632,UESTC,0,0,0,0,0,0,0,0,0,0,0,0,0,0
633,Wuhan University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
634,DTU,0,0,0,0,0,0,0,0,0,0,0,0,0,0
635,George Mason University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
636,Hong Kong Baptist University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
637,University of Tulsa,0,0,0,0,0,0,0,0,0,0,0,0,0,0
638,Virginia Tech,0,0,0,0,0,0,0,0,0,0,0,0,0,0
639,Shanghai Jiao Tong University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
640,Beihang University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
641,HKUST,0,0,0,0,0,0,0,0,0,0,0,0,0,0
642,Beihang University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
643,The Hong Kong Polytechnic University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
644,Auburn University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
645,University of Kansas,0,0,0,0,0,0,0,0,0,0,0,0,0,0
646,Xiamen University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
647,Hunan University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
648,Renmin University of China,0,0,0,0,0,0,0,0,0,0,0,0,0,0
649,University of Massachusetts Boston,0,0,0,0,0,0,0,0,0,0,0,0,0,0
650,SUSTech,0,0,0,0,0,0,0,0,0,0,0,0,0,0
651,University of Colorado Boulder,0,0,0,0,0,0,0,0,0,0,0,0,0,0
652,University of Toronto,0,0,0,0,0,0,0,0,0,0,0,0,0,0
653,Colorado School of Mines,0,0,0,0,0,0,0,0,0,0,0,0,0,0
654,Fudan University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
655,UESTC,0,0,0,0,0,0,0,0,0,0,0,0,0,0
656,The Hong Kong Polytechnic University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
657,Rochester Institute of Technology,0,0,0,0,0,0,0,0,0,0,0,0,0,0
658,SUSTech,0,0,0,0,0,0,0,0,0,0,0,0,0,0
659,Tsinghua University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
660,Aalto University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
661,Georgia Institute of Technology,0,0,0,0,0,0,0,0,0,0,0,0,0,0
662,University of Regina,0,0,0,0,0,0,0,0,0,0,0,0,0,0
663,Harvard University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
664,Ariel University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
665,Weizmann Institute of Science,0,0,0,0,0,0,0,0,0,0,0,0,0,0
666,University of Oxford,0,0,0,0,0,0,0,0,0,0,0,0,0,0
667,Northeastern University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
668,Virginia Tech,0,0,0,0,0,0,0,0,0,0,0,0,0,0
669,Middlesex University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
670,University of Edinburgh,0,0,0,0,0,0,0,0,0,0,0,0,0,0
671,University of Birmingham,0,0,0,0,0,0,0,0,0,0,0,0,0,0
672,VU Amsterdam,0,0,0,0,0,0,0,0,0,0,0,0,0,0
673,University of Texas at Arlington,0,0,0,0,0,0,0,0,0,0,0,0,0,0
674,University of Tübingen,0,0,0,0,0,0,0,0,0,0,0,0,0,0
675,Texas A&M University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
676,Texas A&M University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
677,Texas A&M University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
678,University of Maryland - College Park,0,0,0,0,0,0,0,0,0,0,0,0,0,0
679,Vanderbilt University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
680,University of Colorado Boulder,0,0,0,0,0,0,0,0,0,0,0,0,0,0
681,IIT Indore,0,0,0,0,0,0,0,0,0,0,0,0,0,0
682,University of Hannover,0,0,0,0,0,0,0,0,0,0,0,0,0,0
683,University of Rostock,0,0,0,0,0,0,0,0,0,0,0,0,0,0
684,Florida International University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
685,Boise State University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
686,Illinois Institute of Technology,0,0,0,0,0,0,0,0,0,0,0,0,0,0
687,Augusta University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
688,Heidelberg University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
689,University of Toronto,0,0,0,0,0,0,0,0,0,0,0,0,0,0
690,Carnegie Mellon University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
691,University of Bristol,0,0,0,0,0,0,0,0,0,0,0,0,0,0
692,Durham University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
693,Zhejiang University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
694,Seoul National University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
695,EPFL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
696,UNC - Charlotte,0,0,0,0,0,0,0,0,0,0,0,0,0,0
697,Univ. of California - Los Angeles,0,0,0,0,0,0,0,0,0,0,0,0,0,0
698,Rensselaer Polytechnic Institute,0,0,0,0,0,0,0,0,0,0,0,0,0,0
699,University of Copenhagen,0,0,0,0,0,0,0,0,0,0,0,0,0,0
700,Washington State University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
701,HUST,0,0,0,0,0,0,0,0,0,0,0,0,0,0
702,CUNY,0,0,0,0,0,0,0,0,0,0,0,0,0,0
703,Seoul National University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
704,Yonsei University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
705,Seoul National University,0,0,0,0,0,0,0,0,0,0,0,0,0,0
706,University of Nebraska,0,0,0,0,0,0,0,0,0,0,0,0,0,0
707,Univ. of California - Irvine,0,0,0,0,0,0,0,0,0,0,0,0,0,0
